,mass_in[kt/month],total_mass_coast[kt],total_mass_surf[kt],total_mass_deep[kt],mass_removed_coast[kt/month],mass_removed_sinking[kt/month],mass_removed_frag[kt/month],mass_tot_l=1638.4mm[kt],mass_tot_l=819.2mm[kt],mass_tot_l=409.6mm[kt],mass_tot_l=204.8mm[kt],mass_tot_l=102.4mm[kt],mass_tot_l=51.2mm[kt],mass_tot_l=25.6mm[kt],mass_tot_l=12.8mm[kt],mass_tot_l=6.4mm[kt],mass_tot_l=3.2mm[kt],mass_tot_l=1.6mm[kt],mass_tot_l=0.8mm[kt],mass_tot_l=0.4mm[kt],mass_tot_l=0.2mm[kt],mass_tot_l=0.1mm[kt]
2033-10-01,0.0,8.788234,2010.6813,1230.0228,0.028369138612207873,2.5092392062915567,0.6757189,60.121162,407.80054,1017.84296,980.722,413.4325,139.55682,81.29807,55.859676,37.96324,21.573595,12.115402,8.297481,6.0676937,3.9638903,2.641484
2033-11-01,0.0,8.816834,2028.0925,1209.0046,0.02841279033474805,2.482284002028514,0.67701465,60.05207,407.3334,1016.681,979.6169,412.99628,139.43547,81.236916,55.8125,37.928375,21.537764,12.088078,8.283515,6.0620317,3.9604561,2.6392481
2033-12-01,0.0,8.804911,2044.0924,1189.3381,0.028506743488583522,2.4791855294672107,0.6787939,59.980305,406.84775,1015.4664,978.4836,412.54816,139.31075,81.174644,55.77033,37.89955,21.509592,12.067485,8.272819,6.057548,3.957596,2.637417
2034-01-01,0.0,8.764592,2027.3226,1202.5813,0.02846990851634378,2.484891483632126,0.6773861,59.909714,406.36972,1014.2825,977.35913,412.1138,139.19981,81.12294,55.73547,37.876682,21.486357,12.049957,8.263372,6.0534716,3.9548888,2.635612
2034-02-01,0.0,8.954312,1995.9915,1230.2109,0.028340417450025007,2.522699041715986,0.67403436,59.839626,405.8957,1013.10925,976.26825,411.695,139.09088,81.07398,55.702007,37.85535,21.463305,12.032431,8.253789,6.0492134,3.952102,2.6336105
2034-03-01,0.0,9.053448,1985.7714,1236.686,0.028954845504200886,2.5452096052306703,0.68834925,59.76775,405.4079,1011.9097,975.13696,411.25705,138.97993,81.01878,55.65602,37.820915,21.432838,12.01027,8.242643,6.04481,3.9492412,2.6316876
2034-04-01,0.0,8.940487,1998.8092,1220.058,0.029274593896551654,2.4820443881611562,0.69620275,59.695198,404.92252,1010.6853,974.00726,410.82864,138.86633,80.95936,55.598846,37.774475,21.39986,11.989164,8.231329,6.03997,3.9462714,2.6297762
2034-05-01,0.0,8.634623,2023.6465,1191.7977,0.028908401752087105,2.3557107540148716,0.68778175,59.62314,404.42886,1009.4665,972.8641,410.38562,138.7441,80.89609,55.53917,37.725513,21.36713,11.969011,8.22028,6.034597,3.9430113,2.6277733
2034-06-01,0.0,8.426781,2009.6023,1202.5797,0.027919591351424546,2.24914481443779,0.66420084,59.55387,403.96225,1008.31757,971.78503,409.97327,138.63695,80.84412,55.498234,37.69564,21.346216,11.955796,8.212662,6.030705,3.9404404,2.6260188
2034-07-01,0.0,8.291752,1987.0115,1222.0621,0.02724759493955729,2.2192864439365856,0.64819974,59.488354,403.51932,1007.21124,970.7515,409.5815,138.54225,80.802444,55.47245,37.679226,21.33141,11.945488,8.205945,6.026328,3.9376457,2.6241653
2034-08-01,0.0,8.288091,1968.0288,1237.8038,0.026810831644533246,2.2527507038627936,0.63785636,59.42382,403.08517,1006.1319,969.74335,409.19122,138.43985,80.75305,55.4412,37.659462,21.309843,11.928836,8.196856,6.0218487,3.9347355,2.6221805
2034-09-01,0.0,8.207325,1970.6615,1231.9812,0.02679785447010905,2.308794204841897,0.6379004,59.360214,402.6532,1005.0661,968.7446,408.8022,138.33487,80.70247,55.403732,37.63196,21.278048,11.903698,8.1842575,6.016697,3.9315605,2.62016
2034-10-01,0.0,8.214611,1987.27,1211.969,0.026536559458445314,2.3504114557626368,0.6317293,59.295486,402.2152,1003.97235,967.6977,408.39316,138.22217,80.64565,55.352013,37.58992,21.23746,11.873647,8.169823,6.0116806,3.9284642,2.6181371
2034-11-01,0.0,8.249671,2004.8029,1191.0504,0.02655930226486399,2.3333653191003845,0.6325218,59.230453,401.77325,1002.87616,966.669,407.99005,138.11203,80.59017,55.30921,37.55746,21.203432,11.847787,8.1567335,6.0063787,3.9252775,2.6161516
2034-12-01,0.0,8.260341,2021.177,1171.211,0.026673817481504564,2.3380875608808633,0.63489026,59.162163,401.3127,1001.73035,965.59827,407.5675,137.99591,80.53457,55.270218,37.53078,21.176966,11.828441,8.146651,6.0021954,3.9226506,2.6145043
2035-01-01,0.0,8.226491,2004.8029,1184.2627,0.026709879653948252,2.340035884216975,0.63526404,59.0955,400.86148,1000.61017,964.54675,407.15942,137.89285,80.48562,55.238445,37.510124,21.155352,11.812186,8.13776,5.9984803,3.9201934,2.6128824
2035-02-01,0.0,8.419622,1973.5651,1212.0048,0.026601140653792238,2.3739732114270327,0.6324576,59.02935,400.4154,999.5047,963.51074,406.7651,137.79343,80.44119,55.20784,37.49096,21.134207,11.795879,8.1289625,5.9945397,3.9177275,2.6111329
2035-03-01,0.0,8.5299,1963.2694,1218.7649,0.02722654433263318,2.3967288748955045,0.64704967,58.962135,399.9584,998.36676,962.46094,406.36194,137.69157,80.39083,55.166073,37.459305,21.10548,11.775383,8.1186695,5.9905877,3.9151826,2.6094189
2035-04-01,0.0,8.4283085,1976.3027,1202.3489,0.027582390599581782,2.337099828031521,0.6557426,58.89307,399.49164,997.21735,961.3912,405.95303,137.58736,80.33811,55.112766,37.4154,21.074732,11.755651,8.108158,5.986193,3.912475,2.6077504
2035-05-01,0.0,8.147054,2001.2133,1174.2134,0.027253103362716753,2.221775237840557,0.64815456,58.824905,399.0355,996.0735,960.31824,405.54132,137.47495,80.28059,55.057915,37.36978,21.044384,11.737056,8.098013,5.981345,3.9095616,2.6059325
2035-06-01,0.0,7.972694,1987.4775,1184.8472,0.026343995318542646,2.1225168699491936,0.6264301,58.759323,398.59033,994.97437,959.2969,405.154,137.37547,80.233284,55.020756,37.342663,21.025232,11.725056,8.091002,5.977885,3.907268,2.60441
2035-07-01,0.0,7.8412466,1964.7329,1204.6619,0.025780221801835732,2.08866687127307,0.61301553,58.696964,398.1654,993.93805,958.32556,404.78476,137.28874,80.19515,54.99764,37.328278,21.012157,11.715985,8.085114,5.97405,3.9048438,2.6028118
2035-08-01,0.0,7.8260217,1945.5184,1220.8367,0.025355111573983773,2.1183538580485117,0.6029279,58.63598,397.7544,992.9138,957.3631,404.42197,137.1941,80.151436,54.97045,37.31133,20.992779,11.700886,8.076812,5.9700823,3.9023266,2.6011443
2035-09-01,0.0,7.7402177,1948.1797,1215.1804,0.025304790783587848,2.1718826243166536,0.60206854,58.575733,397.35126,991.898,956.41956,404.05328,137.09909,80.10552,54.93584,37.28625,20.962889,11.677578,8.065138,5.965376,3.8995123,2.5994081
2035-10-01,0.0,7.741717,1964.9608,1195.1965,0.02502713058718021,2.219115174053276,0.59552914,58.51475,396.9328,990.866,955.4394,403.6732,136.99498,80.053955,54.88851,37.2468,20.92461,11.649193,8.051545,5.960804,3.8966784,2.5975761
2035-11-01,0.0,7.7810006,1982.5773,1174.3771,0.02503118352967471,2.209663256856795,0.5958707,58.452953,396.5154,989.81934,954.4714,403.29382,136.89374,80.00355,54.849236,37.21652,20.892544,11.624743,8.039052,5.9558897,3.8937342,2.595823
2035-12-01,0.0,7.809392,1999.2338,1154.4261,0.025159124976800253,2.2207267583394916,0.5986312,58.38858,396.08054,988.7443,953.45465,402.895,136.78564,79.952194,54.812965,37.191826,20.867517,11.606402,8.029537,5.9518275,3.8913183,2.5942695
2036-01-01,0.0,7.7813206,1983.1938,1167.3119,0.025252360902760153,2.2199074492441992,0.60040486,58.324585,395.64844,987.68005,952.45135,402.51514,136.69038,79.90707,54.7839,37.172955,20.847376,11.591171,8.021195,5.948467,3.8890483,2.5928035
2036-02-01,0.0,7.9766254,1952.0779,1195.103,0.02516218919454998,2.2513415908911996,0.59807575,58.261898,395.22522,986.6223,951.4681,402.13477,136.59785,79.86618,54.75599,37.155094,20.827414,11.576148,8.012983,5.9447494,3.8868098,2.591248
2036-03-01,0.0,8.095289,1941.7402,1202.0795,0.025794591295686096,2.274318916434034,0.61284417,58.197346,394.78754,985.5447,950.46136,401.75638,136.50334,79.82112,54.717102,37.1256,20.800716,11.556806,8.003299,5.941177,3.884507,2.5897
2036-04-01,0.0,8.003383,1954.7677,1185.8411,0.02617759483216584,2.217570332916157,0.6221682,58.132126,394.34506,984.4502,949.4431,401.3742,136.40619,79.77238,54.667194,37.083897,20.771717,11.538551,7.993551,5.937085,3.8820755,2.5882356
2036-05-01,0.0,7.742854,1979.7026,1157.8442,0.025879729577300087,2.1113945091510016,0.615296,58.067074,393.90726,983.365,948.4238,400.98065,136.30273,79.71981,54.615803,37.041515,20.743317,11.521329,7.9841847,5.9326687,3.8794286,2.5866294
2036-06-01,0.0,7.5952926,1966.226,1168.3517,0.0250377242035485,2.018115432053292,0.59514123,58.004772,393.48706,982.3102,947.45026,400.61407,136.20976,79.676544,54.5813,37.016197,20.725847,11.51042,7.977812,5.9295025,3.877341,2.5852616
2036-07-01,0.0,7.466181,1943.3676,1188.4272,0.0245605722542141,1.980661492075728,0.5837969,57.9453,393.08292,981.3185,946.5209,400.26736,136.12852,79.64156,54.5614,37.003693,20.713972,11.502339,7.9724584,5.926165,3.875228,2.5838451
2036-08-01,0.0,7.4408703,1923.957,1204.9651,0.024143060296783,2.00676989022711,0.5738745,57.8867,392.68997,980.343,945.6056,399.9199,136.04272,79.6018,54.53666,36.988583,20.696495,11.488492,7.964849,5.9226027,3.8730147,2.5824077
2036-09-01,0.0,7.3500032,1926.6431,1199.4489,0.024060173545339146,2.0577721765236405,0.57222736,57.829517,392.3022,979.381,944.70337,399.5733,135.95428,79.56018,54.50519,36.965336,20.668272,11.466571,7.9539785,5.9182744,3.8704395,2.5808816
2036-10-01,0.0,7.346535,1943.5607,1179.4955,0.0237661029218078,2.109303916434725,0.56531066,57.770992,391.90448,978.3931,943.77997,399.21524,135.85791,79.512634,54.46107,36.928345,20.631945,11.439609,7.941051,5.9139485,3.8678741,2.5792542
2036-11-01,0.0,7.388741,1961.2312,1158.7759,0.023754117648640417,2.105746563770613,0.5652641,57.711987,391.50644,977.4017,942.85333,398.85275,135.7637,79.46648,54.424446,36.90002,20.601402,11.416384,7.929123,5.9093413,3.8651302,2.577648
2036-12-01,0.0,7.4312115,1978.1036,1138.7513,0.02389133490372813,2.1219808309640564,0.56829745,57.650784,391.09433,976.3666,941.88245,398.4773,135.66277,79.41873,54.39097,36.876804,20.57769,11.39921,7.920084,5.9054914,3.8628087,2.5762043
2037-01-01,0.0,7.408326,1962.3678,1151.475,0.02402999025684864,2.119108989828909,0.5711851,57.589672,390.6797,975.3437,940.9297,398.11185,135.57304,79.376816,54.363758,36.85964,20.558744,11.384979,7.9122324,5.9023466,3.8607395,2.5748782
2037-02-01,0.0,7.6053,1931.4109,1179.25,0.02395650614596677,2.148974185658767,0.5692777,57.529232,390.27423,974.3345,939.9816,397.75833,135.48593,79.339424,54.3384,36.842995,20.540054,11.370787,7.9044833,5.8988495,3.8586197,2.5734613
2037-03-01,0.0,7.730318,1921.0586,1186.3873,0.024594280303959947,2.1720933757792094,0.58418024,57.468033,389.853,973.3056,939.0261,397.3946,135.3981,79.29705,54.30224,36.815712,20.51484,11.352862,7.8954334,5.8955564,3.8565617,2.572098
2037-04-01,0.0,7.6465564,1934.0704,1170.3088,0.02499787192392431,2.1176647837966365,0.59398234,57.405437,389.43167,972.2641,938.0555,397.03067,135.3092,79.252914,54.254826,36.776344,20.487736,11.335658,7.8864136,5.891733,3.854316,2.5707736
2037-05-01,0.0,7.403403,1958.9805,1142.473,0.024726414944696674,2.0191384843806413,0.5877158,57.34315,389.0134,971.21484,937.07745,396.66357,135.21112,79.20439,54.207043,36.735806,20.461065,11.319634,7.8776455,5.8877506,3.8519013,2.569318
2037-06-01,0.0,7.277373,1945.7172,1152.8796,0.0239406469050891,1.9307506166872404,0.5688821,57.28313,388.60748,970.21655,936.1413,396.30627,135.1244,79.16483,54.17463,36.712536,20.444885,11.309606,7.8716626,5.884812,3.8500273,2.5681207
2037-07-01,0.0,7.149698,1922.7744,1173.165,0.023533086355176484,1.8901648992045275,0.5592015,57.22588,388.22238,969.2608,935.2566,395.9751,135.04964,79.132904,54.1566,36.701534,20.43415,11.302435,7.8668256,5.8817596,3.8480825,2.5668442
2037-08-01,0.0,7.115827,1903.1945,1190.0109,0.023120257875853544,1.9130159938345495,0.5493794,57.169838,387.84195,968.3199,934.37213,395.64508,134.96841,79.09668,54.13453,36.688004,20.41789,11.289695,7.8598166,5.8785615,3.8461251,2.5656016
2037-09-01,0.0,7.0202665,1905.8993,1184.6133,0.023009723763937687,1.9616255542787033,0.5470627,57.115078,387.46936,967.3899,933.51654,395.3196,134.88649,79.05783,54.10577,36.66666,20.39161,11.269027,7.8495607,5.874544,3.8437562,2.5642083
2037-10-01,0.0,7.012576,1922.9219,1164.6963,0.022700457374168703,2.01645945788868,0.5397924,57.05857,387.08945,966.4563,932.6354,394.9763,134.7958,79.014656,54.064243,36.631123,20.35688,11.243436,7.8372655,5.870452,3.841341,2.5627341
2037-11-01,0.0,7.0568995,1940.6232,1144.0778,0.022674838369678037,2.017494010423123,0.53941447,57.0026,386.70877,965.50366,931.7468,394.63086,134.70702,78.97254,54.029697,36.60479,20.327658,11.2215,7.8258586,5.865984,3.8387992,2.5612102
2037-12-01,0.0,7.110626,1957.666,1124.0052,0.022818781094212103,2.037955688561885,0.542645,56.943428,386.3115,964.5101,930.8135,394.2733,134.6127,78.92657,53.99904,36.582962,20.305363,11.20526,7.8171816,5.8623195,3.836585,2.5599065
2038-01-01,0.0,7.092223,1942.2242,1136.5543,0.022993742576978303,2.0335061052810466,0.54642487,56.88471,385.91425,963.52637,929.8985,393.92593,134.52867,78.88814,53.97395,36.56694,20.28751,11.19182,7.809788,5.8593116,3.834593,2.5586667
2038-02-01,0.0,7.290564,1911.465,1164.2539,0.022934696580308486,2.062415532263796,0.5448779,56.82673,385.52264,962.55975,928.98926,393.5861,134.44647,78.85303,53.95034,36.551678,20.270002,11.178621,7.802514,5.8560753,3.8326795,2.5573545
2038-03-01,0.0,7.4203825,1901.1166,1171.512,0.023576881977460065,2.085607600668035,0.5598898,56.767387,385.11908,961.5827,928.07404,393.23715,134.36296,78.81402,53.916492,36.525894,20.246244,11.16171,7.7940125,5.853034,3.8307598,2.5561452
2038-04-01,0.0,7.3433666,1914.0977,1155.5858,0.023996019846025535,2.0330334010781166,0.5700525,56.70716,384.7121,960.5777,927.13837,392.88928,134.27895,78.773636,53.87152,36.488342,20.220411,11.145598,7.7854786,5.849532,3.8286963,2.55496
2038-05-01,0.0,7.114724,1938.9382,1127.9355,0.023746428992898506,1.9409487494232052,0.56428975,56.647568,384.31003,959.572,926.19763,392.537,134.18861,78.72813,53.826263,36.45015,20.195616,11.130619,7.777236,5.8458047,3.826476,2.5536284
2038-06-01,0.0,7.0061297,1925.8484,1138.2656,0.0230076121369072,1.8566037565868587,0.54656315,56.58966,383.91998,958.6033,925.30164,392.19803,134.10579,78.691,53.796337,36.427914,20.180458,11.121491,7.771704,5.8430395,3.8247666,2.5525277
2038-07-01,0.0,6.8792815,1902.8417,1158.7217,0.022656407171341465,1.8133583966767859,0.53823096,56.53436,383.5438,957.6864,924.4375,391.88272,134.03372,78.66179,53.779865,36.418076,20.170782,11.114911,7.7673187,5.8403087,3.822969,2.5514004
2038-08-01,0.0,6.83825,1883.116,1175.8308,0.022246279247404077,1.8333209172031635,0.528465,56.480385,383.17773,956.7763,923.5992,391.56454,133.9589,78.62863,53.75973,36.40633,20.15544,11.103154,7.760819,5.837326,3.8212113,2.5502663
2038-09-01,0.0,6.738547,1885.8362,1170.5358,0.022112627929773008,1.8797472970046754,0.5255876,56.427544,382.8192,955.89105,922.772,391.25137,133.88312,78.59301,53.733128,36.386326,20.130728,11.083657,7.7510815,5.8335996,3.8190026,2.5490224
2038-10-01,0.0,6.727256,1902.9374,1150.6609,0.021789947805372065,1.9370995934369135,0.5180022,56.373272,382.4563,954.9805,921.92004,390.92264,133.79697,78.552765,53.693703,36.3525,20.097378,11.059297,7.739396,5.829734,3.8167145,2.5476868
2038-11-01,0.0,6.7731447,1920.6488,1130.1442,0.021752713594912702,1.941704958704693,0.51734084,56.319042,382.0882,954.07043,921.0653,390.59393,133.71382,78.51308,53.661983,36.327744,20.069614,11.038493,7.728481,5.825454,3.8143175,2.546289
2038-12-01,0.0,6.8358846,1937.827,1110.0427,0.02190163336207612,1.9656349429860072,0.52071613,56.261738,381.70847,953.11224,920.17017,390.25214,133.62434,78.47044,53.632633,36.30727,20.048664,11.02318,7.720164,5.8219347,3.8122046,2.5449982
2039-01-01,0.0,6.8212123,1922.6797,1122.4006,0.022105655457698343,1.9599077367372668,0.525212,56.205242,381.32156,952.1561,919.27734,389.91937,133.54436,78.43425,53.609432,36.29242,20.031662,11.01066,7.7131257,5.819027,3.8103466,2.5438435
2039-02-01,0.0,7.0206375,1892.1495,1149.9751,0.022058635950348054,1.9882523835364299,0.5239625,56.14928,380.9442,951.2215,918.4085,389.58817,133.46649,78.40189,53.58759,36.278126,20.014986,10.998155,7.706318,5.8160152,3.8085046,2.542647
2039-03-01,0.0,7.15403,1881.8165,1157.3247,0.02270431420270992,2.011484055010975,0.53906137,56.091854,380.5544,950.2693,917.5212,389.25577,133.38924,78.365265,53.555656,36.253685,19.99258,10.982235,7.6982813,5.8131323,3.806739,2.5415363
2039-04-01,0.0,7.0825458,1894.7523,1141.5487,0.02313503753550363,1.9603879530414492,0.54949176,56.033733,380.16083,949.2906,916.6198,388.9208,133.3089,78.32684,53.513027,36.21781,19.968233,10.967089,7.6901846,5.8098397,3.8048255,2.5404375
2039-05-01,0.0,6.8660355,1919.4865,1114.1058,0.02290337193075589,1.8737806413559086,0.5441435,55.97604,379.76947,948.3235,915.7163,388.58167,133.22266,78.28539,53.469826,36.1815,19.944733,10.9530735,7.68247,5.8063774,3.802771,2.5392275
2039-06-01,0.0,6.7717195,1906.5375,1124.3789,0.02220379925430071,1.7928360914868582,0.5273456,55.919846,379.39203,947.3866,914.84814,388.255,133.14421,78.24951,53.441593,36.160667,19.930511,10.944639,7.6772914,5.803801,3.801123,2.538192
2039-07-01,0.0,6.645328,1883.484,1144.973,0.02189873458878605,1.7473651918958937,0.52011883,55.866276,379.0283,946.49146,914.01337,387.95197,133.0767,78.22357,53.426464,36.151505,19.921663,10.938582,7.6733,5.801244,3.7995212,2.537177
2039-08-01,0.0,6.5983763,1863.635,1162.308,0.02149010288795555,1.7648048529741067,0.5103821,55.813824,378.6761,945.6183,913.2037,387.64526,133.00606,78.192566,53.408524,36.141106,19.90772,10.927827,7.6672606,5.798529,3.7978947,2.536174
2039-09-01,0.0,6.49514,1866.3652,1157.1038,0.02133734206565709,1.8092831245990781,0.5070403,55.76291,378.32782,944.7597,912.40735,387.34415,132.93362,78.159454,53.383717,36.122158,19.884201,10.909459,7.6579766,5.7949877,3.795793,2.5350356
2039-10-01,0.0,6.4807777,1883.5226,1137.2777,0.02100323373525078,1.86852803340182,0.49918458,55.710835,377.9765,943.88043,911.5774,387.02908,132.85214,78.12169,53.34673,36.09012,19.852125,10.886281,7.6467447,5.791298,3.7936509,2.5337489
2039-11-01,0.0,6.5278196,1901.227,1116.8646,0.020956090512740243,1.8758965811508064,0.49828038,55.657745,377.6214,942.9989,910.75806,386.7179,132.77324,78.0843,53.31641,36.066315,19.825638,10.866413,7.6363373,5.7871666,3.791342,2.532474
2039-12-01,0.0,6.5977654,1918.5135,1096.7471,0.021108679515460627,1.9026872174089058,0.5017615,55.60257,377.25327,942.0711,909.8919,386.38455,132.68938,78.044495,53.288944,36.04724,19.805616,10.851973,7.628332,5.783819,3.789328,2.5312562
2040-01-01,0.0,6.586125,1903.6636,1108.898,0.02133593462611248,1.8958724134947895,0.5068315,55.547783,376.87796,941.1504,909.0296,386.06192,132.61322,78.01002,53.267395,36.033646,19.789652,10.840163,7.6217246,5.7809834,3.7875283,2.5301545
2040-02-01,0.0,6.786343,1873.385,1136.3118,0.0212986915747971,1.9238997890103906,0.5058223,55.493702,376.51288,940.23975,908.191,385.74667,132.53986,77.97928,53.246704,36.02035,19.774164,10.828562,7.615253,5.778074,3.7858384,2.52904
2040-03-01,0.0,6.9223423,1863.0768,1143.7308,0.021946922642329256,1.9471683079558189,0.5209854,55.43798,376.13538,939.3114,907.3283,385.4224,132.4656,77.945946,53.216705,35.997204,19.752804,10.813524,7.607621,5.775442,3.7841845,2.5280182
2040-04-01,0.0,6.8553777,1875.9535,1128.1046,0.022386094662054542,1.8972503224557564,0.5316102,55.3816,375.75568,938.3626,906.45123,385.09915,132.3884,77.90952,53.176212,35.962627,19.729525,10.79922,7.5999856,5.772357,3.7823846,2.5270038
2040-05-01,0.0,6.649066,1900.5524,1100.8849,0.022169070610833036,1.8153510746368746,0.52660125,55.325424,375.37457,937.43054,905.5746,384.7701,132.30685,77.87095,53.135044,35.92788,19.707409,10.786065,7.592721,5.769104,3.78046,2.5258768
2040-06-01,0.0,6.5665708,1887.7178,1111.1172,0.021502480447077362,1.7373233162707804,0.5105864,55.27108,375.00815,936.51843,904.73096,384.45505,132.23157,77.83746,53.108253,35.908062,19.693933,10.778216,7.5879593,5.766716,3.7789345,2.524931
2040-07-01,0.0,6.4404407,1864.6335,1131.8223,0.021235614450808356,1.6900102664821606,0.5042759,55.21913,374.65408,935.6518,903.9274,384.1628,132.16757,77.81228,53.09433,35.9001,19.6859,10.772862,7.584188,5.7643027,3.7774322,2.5240054
2040-08-01,0.0,6.3886504,1844.68,1149.3494,0.02082784618259701,1.7052622593813942,0.49455482,55.16843,374.31085,934.80334,903.1385,383.86758,132.0996,77.78363,53.077957,35.890507,19.672977,10.762823,7.578613,5.7617326,3.77598,2.523081
2040-09-01,0.0,6.28249,1847.4169,1144.2275,0.020659466328502175,1.7480206597245107,0.49083242,55.11868,373.97336,933.96716,902.3702,383.57642,132.03084,77.75353,53.054707,35.872936,19.650389,10.745394,7.5697722,5.758394,3.7739484,2.5220335
2040-10-01,0.0,6.26551,1864.6107,1124.4554,0.020315903539408254,1.8086583158368719,0.4827517,55.068027,373.63083,933.1134,901.56744,383.27505,131.95529,77.71753,53.019367,35.841938,19.619963,10.723372,7.558908,5.7547894,3.7718945,2.5207956
2040-11-01,0.0,6.313381,1882.2943,1104.1487,0.02026031899111045,1.8181486696588203,0.4816397,55.01652,373.2896,932.2614,900.7714,382.9715,131.87894,77.6825,52.990757,35.81933,19.594465,10.704492,7.5490093,5.7508426,3.7696464,2.5195844
2040-12-01,0.0,6.3890734,1899.6667,1084.0266,0.02041554944755746,1.8473133169005636,0.48519677,54.963203,372.92978,931.359,899.92773,382.64954,131.79828,77.64464,52.964874,35.80164,19.57563,10.690771,7.5413404,5.747561,3.76769,2.518417
2041-01-01,0.0,6.3798666,1885.1145,1095.959,0.02066131945336513,1.8395380698971049,0.49072617,54.90951,372.56705,930.4652,899.09436,382.33704,131.72658,77.612854,52.944843,35.788975,19.56058,10.679817,7.5350623,5.7449183,3.765993,2.5174055
2041-02-01,0.0,6.580603,1855.1052,1123.1846,0.02063193296769719,1.8674047178822835,0.48990914,54.857395,372.21286,929.58215,898.2703,382.03333,131.65536,77.58303,52.9256,35.776333,19.545872,10.6689005,7.528863,5.7421365,3.76438,2.5163488
2041-03-01,0.0,6.7184362,1844.8276,1130.6545,0.02128182766255393,1.8907199026322166,0.5051152,54.803032,371.8508,928.68304,897.44,381.71722,131.58493,77.55188,52.896713,35.75429,19.525719,10.654676,7.521738,5.739658,3.7628355,2.515426
2041-04-01,0.0,6.6551647,1857.6346,1115.1788,0.021726949404842603,1.8417404685442729,0.5158757,54.74854,371.47595,927.76166,896.5948,381.4047,131.51149,77.51757,52.857872,35.721073,19.503302,10.641081,7.514607,5.7367606,3.7612448,2.5144584
2041-05-01,0.0,6.4574924,1882.0753,1088.195,0.021521890188563778,1.7639310633002845,0.5111445,54.69358,371.10376,926.8521,895.7344,381.08823,131.43384,77.48015,52.8185,35.687916,19.482155,10.628742,7.507754,5.733681,3.7594392,2.5134232
2041-06-01,0.0,6.384877,1869.3357,1098.3984,0.020883231720948962,1.688451533008924,0.4957948,54.640648,370.74567,925.9633,894.91675,380.78076,131.36148,77.449234,52.792816,35.668816,19.4696,10.621453,7.503248,5.731452,3.7580228,2.5125263
2041-07-01,0.0,6.2589283,1846.2365,1119.1888,0.020648285811428982,1.639628825929207,0.49025112,54.58989,370.4009,925.12115,894.13763,380.49426,131.29872,77.42518,52.78009,35.661354,19.462395,10.616728,7.499823,5.729213,3.7566137,2.5116577
2041-08-01,0.0,6.203228,1826.197,1136.8801,0.020241115989311893,1.652987334856906,0.4805403,54.540833,370.07047,924.2942,893.37,380.21082,131.23534,77.39869,52.764797,35.653046,19.450237,10.607377,7.4945393,5.726803,3.7552035,2.5108202
2041-09-01,0.0,6.094711,1828.9359,1131.8328,0.020060122004084947,1.6942308385326679,0.4765096,54.492496,369.74338,923.484,892.61646,379.92825,131.17032,77.36978,52.74344,35.6364,19.428823,10.590839,7.4860635,5.723586,3.7533298,2.509798
2041-10-01,0.0,6.075506,1846.1489,1112.1213,0.019708943269880916,1.7558647506348029,0.46824637,54.443096,369.40933,922.6488,891.8404,379.63614,131.09628,77.3363,52.70914,35.60662,19.399467,10.569925,7.4757414,5.7200823,3.751337,2.508674
2041-11-01,0.0,6.123948,1863.7988,1091.9232,0.019646188023132085,1.7669661796250264,0.4669572,54.39308,369.07523,921.82086,891.0617,379.34122,131.02356,77.30308,52.68277,35.585373,19.375051,10.551829,7.466153,5.716275,3.749149,2.5075157
2041-12-01,0.0,6.204196,1881.2384,1071.8074,0.019803233633639013,1.7981130636730138,0.4705668,54.341152,368.7267,920.94214,890.2448,379.0327,130.94568,77.26676,52.658062,35.56835,19.357136,10.53906,7.4588184,5.7130723,3.7472775,2.5063934
2042-01-01,0.0,6.196938,1866.984,1083.5121,0.020063680118732514,1.7894707473619025,0.47646195,54.28906,368.37213,920.06744,889.43256,378.7282,130.877,77.23678,52.639317,35.55645,19.343113,10.528677,7.4528666,5.7105684,3.7456543,2.505398
2042-02-01,0.0,6.3979516,1837.2542,1110.5302,0.020040585020544427,1.8172750582555008,0.47579807,54.2379,368.0298,919.21045,888.6418,378.43118,130.80925,77.20884,52.62085,35.544643,19.329102,10.518397,7.4470096,5.7078557,3.7441096,2.5044394
2042-03-01,0.0,6.5370007,1827.0139,1118.0356,0.02069136249240381,1.8406441285132553,0.4910286,54.18517,367.6742,918.3347,887.82275,378.12753,130.74188,77.179245,52.593563,35.52359,19.309809,10.504906,7.440107,5.7055516,3.742626,2.503536
2042-04-01,0.0,6.476756,1839.7428,1102.7102,0.0211404318978993,1.792410913832575,0.501878,54.131557,367.30728,917.437,886.9932,377.82364,130.67032,77.146416,52.556057,35.491707,19.288624,10.492165,7.433321,5.702824,3.7411132,2.5026553
2042-05-01,0.0,6.2864614,1864.008,1075.9707,0.020945176285478054,1.7181894700296683,0.49737468,54.07835,366.95013,916.54944,886.16614,377.51385,130.59628,77.11132,52.518234,35.45964,19.268211,10.480495,7.4268036,5.6999583,3.7393422,2.5016675
2042-06-01,0.0,6.2221622,1851.3467,1086.1549,0.020330367206306935,1.6449713656580502,0.4825944,54.02654,366.59668,915.68445,885.36554,377.21622,130.5262,77.0814,52.49379,35.441517,19.256466,10.473824,7.4225855,5.6978755,3.738024,2.5008292
