,decimalLatitude,decimalLongitude,eventDate,Year,Month,Day,Depth,ParentEventID,measurementValue,measurementUnit,fishing_fraction,l_min,l_max,N_meas,h3
0,60.647856000000004,-173.06066449999997,2012-08-15 00:00:00,2012,8,15,0,MDMAP,0.7416198487095663,n m-1,0.2863636363636364,0.025,,2,590191522230566911
1,56.032199999999996,-156.73145083333335,2012-05-15 00:00:00,2012,5,15,0,MDMAP,0.1509119521080669,n m-1,,0.025,,6,590196744910798847
2,56.03642499999999,-156.739515,2012-06-15 00:00:00,2012,6,15,0,MDMAP,0.11447142425533319,n m-1,,0.025,,3,590196744910798847
3,56.0300875,-156.72741875,2012-07-15 00:00:00,2012,7,15,0,MDMAP,0.1552509341947402,n m-1,,0.025,,8,590196744910798847
4,56.029182142857145,-156.72569071428572,2012-08-15 00:00:00,2012,8,15,0,MDMAP,0.1450361465918956,n m-1,,0.025,,7,590196744910798847
5,56.0300875,-156.72741875,2013-06-15 00:00:00,2013,6,15,0,MDMAP,0.41847923042154117,n m-1,0.09914529914529914,0.025,,8,590196744910798847
6,56.0300875,-156.72741875,2013-07-15 00:00:00,2013,7,15,0,MDMAP,0.3619430740223428,n m-1,0.43686868686868685,0.025,,8,590196744910798847
7,56.0300875,-156.72741875,2013-08-15 00:00:00,2013,8,15,0,MDMAP,0.42712364276959547,n m-1,0.3397360703812317,0.025,,8,590196744910798847
8,56.036424999999994,-156.739515,2014-05-15 00:00:00,2014,5,15,0,MDMAP,0.24322992790977874,n m-1,,0.025,,4,590196744910798847
9,56.02375,-156.7153225,2014-06-15 00:00:00,2014,6,15,0,MDMAP,0.19574338205844322,n m-1,0.7,0.025,,3,590196744910798847
10,56.0300875,-156.72741875,2014-07-15 00:00:00,2014,7,15,0,MDMAP,0.3213968599363458,n m-1,0.3206274703557312,0.025,,8,590196744910798847
11,56.032199999999996,-156.73145083333335,2014-08-15 00:00:00,2014,8,15,0,MDMAP,0.13480061545972777,n m-1,0.4166666666666667,0.025,,6,590196744910798847
12,56.033256249999994,-156.73346687500003,2015-05-15 00:00:00,2015,5,15,0,MDMAP,0.15137000520175456,n m-1,,0.025,,4,590196744910798847
13,56.03642499999999,-156.739515,2015-07-15 00:00:00,2015,7,15,0,MDMAP,0.09085602964160698,n m-1,,0.025,,3,590196744910798847
14,56.030992857142856,-156.72914678571428,2015-08-15 00:00:00,2015,8,15,0,MDMAP,0.11767734468251262,n m-1,,0.025,,7,590196744910798847
15,56.036424999999994,-156.739515,2016-05-15 00:00:00,2016,5,15,0,MDMAP,0.190337704791966,n m-1,,0.025,,4,590196744910798847
16,56.033256249999994,-156.73346687500003,2016-06-15 00:00:00,2016,6,15,0,MDMAP,0.06580370064762463,n m-1,,0.025,,4,590196744910798847
17,56.036424999999994,-156.739515,2016-07-15 00:00:00,2016,7,15,0,MDMAP,0.1,n m-1,,0.025,,2,590196744910798847
18,56.0300875,-156.72741875,2016-08-15 00:00:00,2016,8,15,0,MDMAP,0.12068451910340325,n m-1,,0.025,,8,590196744910798847
19,56.030992857142856,-156.72914678571428,2017-05-15 00:00:00,2017,5,15,0,MDMAP,0.22244501690573854,n m-1,0.18181818181818182,0.025,,7,590196744910798847
20,56.166600517857134,-156.89917101785713,2017-07-15 00:00:00,2017,7,15,0,MDMAP,0.26654410059173095,n m-1,0.21515151515151512,0.025,,14,590196744910798847
21,56.029182142857145,-156.72569071428572,2017-08-15 00:00:00,2017,8,15,0,MDMAP,0.26473134311480323,n m-1,0.2333333333333333,0.025,,7,590196744910798847
22,56.67771075,-157.54908975,2017-09-15 00:00:00,2017,9,15,0,MDMAP,1.604179759955614,n m-1,0.10022593943237673,0.025,,4,590196744910798847
23,56.0300875,-156.72741875,2018-05-15 00:00:00,2018,5,15,0,MDMAP,0.4161583324290521,n m-1,0.23813900560224088,0.025,,8,590196744910798847
24,56.027975,-156.72338666666667,2018-06-15 00:00:00,2018,6,15,0,MDMAP,0.24713234586630986,n m-1,,0.025,,6,590196744910798847
25,56.02797499999999,-156.72338666666664,2018-08-15 00:00:00,2018,8,15,0,MDMAP,0.18985946867163903,n m-1,0.3076923076923077,0.025,,12,590196744910798847
26,56.402874000000004,-157.20212914285713,2018-09-15 00:00:00,2018,9,15,0,MDMAP,0.4744796703347869,n m-1,0.23257575757575757,0.025,,7,590196744910798847
27,56.02375,-156.7153225,2018-12-15 00:00:00,2018,12,15,0,MDMAP,0.049999999999999996,n m-1,,0.025,,1,590196744910798847
28,56.02375,-156.7153225,2019-03-15 00:00:00,2019,3,15,0,MDMAP,0.6,n m-1,0.16666666666666666,0.025,,1,590196744910798847
29,56.67771075,-157.54908975,2019-07-15 00:00:00,2019,7,15,0,MDMAP,1.1697053090924079,n m-1,0.1686698717948718,0.025,,4,590196744910798847
30,58.02688035714287,-154.85373357142856,2012-06-15 00:00:00,2012,6,15,0,MDMAP,0.08612777354563457,n m-1,,0.025,,7,590198669056147455
31,58.03100125000001,-154.83395875000002,2012-07-15 00:00:00,2012,7,15,0,MDMAP,0.14976725849904016,n m-1,,0.025,,8,590198669056147455
32,58.02138583333334,-154.8801,2012-08-15 00:00:00,2012,8,15,0,MDMAP,0.1426819264113777,n m-1,,0.025,,6,590198669056147455
33,58.025232,-154.86164349999999,2013-05-15 00:00:00,2013,5,15,0,MDMAP,0.1673477441416047,n m-1,0.4,0.025,,5,590198669056147455
34,58.059847500000004,-154.695535,2013-08-15 00:00:00,2013,8,15,0,MDMAP,0.1,n m-1,,0.025,,1,590198669056147455
35,58.059847500000004,-154.695535,2014-07-15 00:00:00,2014,7,15,0,MDMAP,0.1,n m-1,,0.025,,2,590198669056147455
36,58.059847500000004,-154.695535,2016-07-15 00:00:00,2016,7,15,0,MDMAP,0.049999999999999996,n m-1,,0.025,,1,590198669056147455
37,58.059847500000004,-154.695535,2016-09-15 00:00:00,2016,9,15,0,MDMAP,0.049999999999999996,n m-1,,0.025,,1,590198669056147455
38,58.059847500000004,-154.695535,2017-09-15 00:00:00,2017,9,15,0,MDMAP,0.20000000000000004,n m-1,,0.025,,2,590198669056147455
39,58.059847500000004,-154.695535,2020-09-15 00:00:00,2020,9,15,0,MDMAP,0.05946035575013605,n m-1,,0.025,,4,590198669056147455
40,56.853792500000004,-157.44811399999998,2016-08-15 00:00:00,2016,8,15,0,MDMAP,0.4355877174692862,n m-1,0.12222222222222223,0.025,,4,590198806495100927
41,56.853792500000004,-157.44811399999998,2017-07-15 00:00:00,2017,7,15,0,MDMAP,0.11066819197003216,n m-1,,0.025,,4,590198806495100927
42,56.853792500000004,-157.44811399999998,2017-09-15 00:00:00,2017,9,15,0,MDMAP,0.30800702882410225,n m-1,0.0,0.025,,4,590198806495100927
43,56.853792500000004,-157.44811399999998,2018-06-15 00:00:00,2018,6,15,0,MDMAP,0.1414213562373095,n m-1,,0.025,,4,590198806495100927
44,56.853792500000004,-157.44811399999998,2019-07-15 00:00:00,2019,7,15,0,MDMAP,0.25718433618052006,n m-1,,0.025,,4,590198806495100927
45,58.4587875,-154.07429,2012-06-15 00:00:00,2012,6,15,0,MDMAP,0.13103706971044488,n m-1,,0.025,,3,590198943934054399
46,58.4587875,-154.07429,2012-07-15 00:00:00,2012,7,15,0,MDMAP,0.2320794416806389,n m-1,0.1,0.025,,3,590198943934054399
47,58.4587875,-154.07429,2013-05-15 00:00:00,2013,5,15,0,MDMAP,0.06299605249474366,n m-1,,0.025,,3,590198943934054399
48,58.4587875,-154.07429,2013-06-15 00:00:00,2013,6,15,0,MDMAP,0.17320508075688776,n m-1,,0.025,,2,590198943934054399
49,58.4587875,-154.07429,2013-08-15 00:00:00,2013,8,15,0,MDMAP,0.049999999999999996,n m-1,,0.025,,1,590198943934054399
50,58.4587875,-154.07429,2014-07-15 00:00:00,2014,7,15,0,MDMAP,0.07937005259840996,n m-1,,0.025,,3,590198943934054399
51,58.4587875,-154.07429,2015-07-15 00:00:00,2015,7,15,0,MDMAP,0.1,n m-1,,0.025,,1,590198943934054399
52,58.4587875,-154.07429,2015-09-15 00:00:00,2015,9,15,0,MDMAP,0.1,n m-1,,0.025,,4,590198943934054399
53,58.4587875,-154.07429,2016-06-15 00:00:00,2016,6,15,0,MDMAP,0.09085602964160698,n m-1,,0.025,,3,590198943934054399
54,58.4587875,-154.07429,2016-08-15 00:00:00,2016,8,15,0,MDMAP,0.13160740129524925,n m-1,,0.025,,4,590198943934054399
55,58.4587875,-154.07429,2017-06-15 00:00:00,2017,6,15,0,MDMAP,0.07071067811865475,n m-1,,0.025,,2,590198943934054399
56,58.4587875,-154.07429,2017-09-15 00:00:00,2017,9,15,0,MDMAP,0.06299605249474366,n m-1,,0.025,,3,590198943934054399
57,58.4587875,-154.07429,2018-07-15 00:00:00,2018,7,15,0,MDMAP,0.049999999999999996,n m-1,,0.025,,2,590198943934054399
58,58.4587875,-154.07429,2018-09-15 00:00:00,2018,9,15,0,MDMAP,0.049999999999999996,n m-1,,0.025,,1,590198943934054399
59,58.4587875,-154.07429,2019-05-15 00:00:00,2019,5,15,0,MDMAP,0.1,n m-1,,0.025,,3,590198943934054399
60,58.4587875,-154.07429,2019-06-15 00:00:00,2019,6,15,0,MDMAP,0.07071067811865475,n m-1,,0.025,,4,590198943934054399
61,58.45878749999999,-154.07429,2020-09-15 00:00:00,2020,9,15,0,MDMAP,0.14968975827619546,n m-1,,0.025,,6,590198943934054399
62,58.60216749999999,-153.765085,2012-06-15 00:00:00,2012,6,15,0,MDMAP,0.07071067811865475,n m-1,,0.025,,4,590199012653531135
63,58.602167499999986,-153.765085,2012-07-15 00:00:00,2012,7,15,0,MDMAP,0.07937005259840996,n m-1,,0.025,,3,590199012653531135
64,58.602167499999986,-153.765085,2012-08-15 00:00:00,2012,8,15,0,MDMAP,0.15536162529769293,n m-1,,0.025,,3,590199012653531135
65,58.60216749999999,-153.765085,2013-04-15 00:00:00,2013,4,15,0,MDMAP,0.049999999999999996,n m-1,,0.025,,1,590199012653531135
66,58.60216749999999,-153.765085,2014-04-15 00:00:00,2014,4,15,0,MDMAP,0.12247448713915891,n m-1,,0.025,,2,590199012653531135
67,58.60216749999999,-153.765085,2015-05-15 00:00:00,2015,5,15,0,MDMAP,0.1139753528477389,n m-1,,0.025,,4,590199012653531135
68,58.60216749999999,-153.765085,2016-05-15 00:00:00,2016,5,15,0,MDMAP,0.049999999999999996,n m-1,,0.025,,1,590199012653531135
69,58.60216749999999,-153.765085,2017-06-15 00:00:00,2017,6,15,0,MDMAP,0.049999999999999996,n m-1,,0.025,,1,590199012653531135
70,58.60216749999999,-153.765085,2017-09-15 00:00:00,2017,9,15,0,MDMAP,0.07071067811865475,n m-1,,0.025,,2,590199012653531135
71,58.60216749999999,-153.765085,2018-06-15 00:00:00,2018,6,15,0,MDMAP,0.09306048591020996,n m-1,,0.025,,4,590199012653531135
72,58.60216749999999,-153.765085,2018-09-15 00:00:00,2018,9,15,0,MDMAP,0.08660254037844387,n m-1,,0.025,,2,590199012653531135
73,58.60216749999999,-153.765085,2019-07-15 00:00:00,2019,7,15,0,MDMAP,0.11066819197003216,n m-1,,0.025,,4,590199012653531135
74,58.60216749999999,-153.765085,2019-08-15 00:00:00,2019,8,15,0,MDMAP,0.1,n m-1,,0.025,,4,590199012653531135
75,68.87152499999999,-166.050975,2014-07-15 00:00:00,2014,7,15,0,MDMAP,0.049999999999999996,n m-1,,0.025,,1,590212206793064447
76,53.08383869845831,-129.50232336886322,2012-07-15 00:00:00,2012,7,15,0,MDMAP,0.27342360630740403,n m-1,0.262120232708468,0.025,,14,590297212785786879
77,54.082276500000006,-131.6744205,2012-12-15 00:00:00,2012,12,15,0,MDMAP,0.2504985069617295,n m-1,0.3333333333333333,0.025,,4,590298449736368127
78,54.082276500000006,-131.6744205,2013-01-15 00:00:00,2013,1,15,0,MDMAP,0.44093335205247947,n m-1,0.125,0.025,,4,590298449736368127
79,54.082276500000006,-131.6744205,2013-02-15 00:00:00,2013,2,15,0,MDMAP,0.4621055778073082,n m-1,0.05263157894736842,0.025,,4,590298449736368127
80,54.082276500000006,-131.6744205,2013-03-15 00:00:00,2013,3,15,0,MDMAP,0.30137934670930056,n m-1,0.36363636363636365,0.025,,4,590298449736368127
81,54.082276500000006,-131.6744205,2013-05-15 00:00:00,2013,5,15,0,MDMAP,0.3604217121202131,n m-1,0.4166666666666667,0.025,,4,590298449736368127
82,54.082276500000006,-131.6744205,2013-06-15 00:00:00,2013,6,15,0,MDMAP,0.34262744901531017,n m-1,0.4,0.025,,4,590298449736368127
83,54.082276500000006,-131.6744205,2013-07-15 00:00:00,2013,7,15,0,MDMAP,0.37458263708295775,n m-1,0.5166666666666666,0.025,,4,590298449736368127
84,54.082276500000006,-131.6744205,2013-08-15 00:00:00,2013,8,15,0,MDMAP,0.38534714745171655,n m-1,0.14285714285714285,0.025,,4,590298449736368127
85,54.082276500000006,-131.6744205,2013-09-15 00:00:00,2013,9,15,0,MDMAP,0.3534118843049395,n m-1,0.23076923076923078,0.025,,4,590298449736368127
86,54.082276500000006,-131.6744205,2013-10-15 00:00:00,2013,10,15,0,MDMAP,0.5619895318838912,n m-1,0.3175438596491228,0.025,,4,590298449736368127
87,54.082276500000006,-131.6744205,2013-11-15 00:00:00,2013,11,15,0,MDMAP,1.85,n m-1,0.10810810810810811,0.025,,1,590298449736368127
88,54.082276500000006,-131.6744205,2013-12-15 00:00:00,2013,12,15,0,MDMAP,0.8791475312365354,n m-1,0.21167608286252357,0.025,,4,590298449736368127
89,54.082276500000006,-131.6744205,2014-02-15 00:00:00,2014,2,15,0,MDMAP,1.350633983991963,n m-1,0.20994196529186387,0.025,,4,590298449736368127
90,54.082276500000006,-131.6744205,2014-04-15 00:00:00,2014,4,15,0,MDMAP,0.24322992790977874,n m-1,,0.025,,4,590298449736368127
91,54.082276500000006,-131.6744205,2014-05-15 00:00:00,2014,5,15,0,MDMAP,0.7758041501771993,n m-1,0.3622153209109731,0.025,,4,590298449736368127
92,54.082276500000006,-131.6744205,2014-06-15 00:00:00,2014,6,15,0,MDMAP,0.0721124785153704,n m-1,,0.025,,3,590298449736368127
93,54.082276500000006,-131.6744205,2014-07-15 00:00:00,2014,7,15,0,MDMAP,0.06299605249474366,n m-1,,0.025,,3,590298449736368127
94,54.082276500000006,-131.6744205,2014-08-15 00:00:00,2014,8,15,0,MDMAP,0.13915788418568703,n m-1,,0.025,,4,590298449736368127
95,54.082276500000006,-131.6744205,2014-09-15 00:00:00,2014,9,15,0,MDMAP,0.11447142425533319,n m-1,,0.025,,3,590298449736368127
96,54.082276500000006,-131.6744205,2014-10-15 00:00:00,2014,10,15,0,MDMAP,0.2590020064111352,n m-1,0.4,0.025,,4,590298449736368127
97,54.082276500000006,-131.6744205,2014-12-15 00:00:00,2014,12,15,0,MDMAP,7.13901790290154,n m-1,0.02170951572479586,0.025,,4,590298449736368127
98,54.082276500000006,-131.6744205,2015-02-15 00:00:00,2015,2,15,0,MDMAP,5.469021274916664,n m-1,0.03932438295183393,0.025,,4,590298449736368127
99,54.082276500000006,-131.6744205,2015-04-15 00:00:00,2015,4,15,0,MDMAP,1.9296954717980463,n m-1,0.14600262329958802,0.025,,4,590298449736368127
100,54.082276500000006,-131.6744205,2015-07-15 00:00:00,2015,7,15,0,MDMAP,0.3278275862416453,n m-1,0.5454545454545454,0.025,,4,590298449736368127
101,54.082276500000006,-131.6744205,2016-01-15 00:00:00,2016,1,15,0,MDMAP,0.49388887247336255,n m-1,0.5352941176470588,0.025,,4,590298449736368127
102,54.082276500000006,-131.6744205,2016-03-15 00:00:00,2016,3,15,0,MDMAP,0.6628533438674835,n m-1,0.42035742035742035,0.025,,4,590298449736368127
103,54.082276500000006,-131.6744205,2016-10-15 00:00:00,2016,10,15,0,MDMAP,0.24662120743304702,n m-1,0.0,0.025,,3,590298449736368127
104,53.6960025,-130.39608141666693,2012-07-15 00:00:00,2012,7,15,0,MDMAP,0.0721124785153704,n m-1,,0.025,,3,590298518455844863
105,51.99140458333332,-128.42926041666675,2012-06-15 00:00:00,2012,6,15,0,MDMAP,0.9412394556881166,n m-1,0.2566650740563784,0.025,,4,590298999492182015
106,54.156641625,-131.66849625,2012-05-15 00:00:00,2012,5,15,0,MDMAP,1.75,n m-1,0.08571428571428572,0.025,,1,590300580040146943
107,54.156641625,-131.66849625,2012-06-15 00:00:00,2012,6,15,0,MDMAP,1.4309088021254186,n m-1,0.11172161172161171,0.025,,2,590300580040146943
108,54.156641625,-131.66849625,2012-07-15 00:00:00,2012,7,15,0,MDMAP,3.1,n m-1,0.1935483870967742,0.025,,1,590300580040146943
109,54.156641625,-131.66849625,2012-08-15 00:00:00,2012,8,15,0,MDMAP,0.9,n m-1,0.2777777777777778,0.025,,1,590300580040146943
110,54.156641625,-131.66849625,2012-09-15 00:00:00,2012,9,15,0,MDMAP,1.55,n m-1,0.03225806451612903,0.025,,1,590300580040146943
111,54.156641625,-131.66849625,2012-12-15 00:00:00,2012,12,15,0,MDMAP,0.15536162529769293,n m-1,,0.025,,3,590300580040146943
112,54.156641625,-131.66849625,2013-01-15 00:00:00,2013,1,15,0,MDMAP,0.23690686102687933,n m-1,,0.025,,4,590300580040146943
113,54.156641625,-131.66849625,2013-02-15 00:00:00,2013,2,15,0,MDMAP,0.17099759466766967,n m-1,,0.025,,3,590300580040146943
114,54.156641625,-131.66849625,2013-03-15 00:00:00,2013,3,15,0,MDMAP,0.049999999999999996,n m-1,,0.025,,1,590300580040146943
115,54.156641625,-131.66849625,2013-05-15 00:00:00,2013,5,15,0,MDMAP,0.0721124785153704,n m-1,,0.025,,3,590300580040146943
116,54.156641625,-131.66849625,2013-06-15 00:00:00,2013,6,15,0,MDMAP,0.11447142425533319,n m-1,,0.025,,3,590300580040146943
117,54.156641625,-131.66849625,2013-07-15 00:00:00,2013,7,15,0,MDMAP,0.18314207507423533,n m-1,,0.025,,4,590300580040146943
118,54.156641625,-131.66849625,2013-08-15 00:00:00,2013,8,15,0,MDMAP,0.2645751311064591,n m-1,0.07142857142857142,0.025,,4,590300580040146943
119,54.156641625,-131.66849625,2013-09-15 00:00:00,2013,9,15,0,MDMAP,0.25900200641113513,n m-1,0.3,0.025,,4,590300580040146943
120,54.156641625,-131.66849625,2013-10-15 00:00:00,2013,10,15,0,MDMAP,0.06299605249474366,n m-1,,0.025,,3,590300580040146943
121,54.156641625,-131.66849625,2013-11-15 00:00:00,2013,11,15,0,MDMAP,0.07937005259840996,n m-1,,0.025,,3,590300580040146943
122,54.156641625,-131.66849625,2013-12-15 00:00:00,2013,12,15,0,MDMAP,0.12050711320876151,n m-1,,0.025,,3,590300580040146943
123,54.156641625,-131.66849625,2014-02-15 00:00:00,2014,2,15,0,MDMAP,0.1310370697104448,n m-1,,0.025,,3,590300580040146943
124,54.156641625,-131.66849625,2014-04-15 00:00:00,2014,4,15,0,MDMAP,0.18708286933869708,n m-1,,0.025,,2,590300580040146943
125,54.156641625,-131.66849625,2014-05-15 00:00:00,2014,5,15,0,MDMAP,0.3354101966249684,n m-1,,0.025,,2,590300580040146943
126,54.156641625,-131.66849625,2014-06-15 00:00:00,2014,6,15,0,MDMAP,0.2738612787525831,n m-1,,0.025,,4,590300580040146943
127,54.156641625,-131.66849625,2014-07-15 00:00:00,2014,7,15,0,MDMAP,0.4936812252244142,n m-1,0.22979797979797978,0.025,,4,590300580040146943
128,54.156641625,-131.66849625,2014-08-15 00:00:00,2014,8,15,0,MDMAP,0.39842826037302553,n m-1,,0.025,,4,590300580040146943
129,54.156641625,-131.66849625,2014-09-15 00:00:00,2014,9,15,0,MDMAP,1.088533444358918,n m-1,0.1096153846153846,0.025,,4,590300580040146943
130,54.156641625,-131.66849625,2014-10-15 00:00:00,2014,10,15,0,MDMAP,0.4064813850824944,n m-1,0.15384615384615385,0.025,,4,590300580040146943
131,54.156641625,-131.66849625,2014-11-15 00:00:00,2014,11,15,0,MDMAP,0.70765409704748,n m-1,0.20476190476190476,0.025,,3,590300580040146943
132,54.156641625,-131.66849625,2014-12-15 00:00:00,2014,12,15,0,MDMAP,0.8490800259350558,n m-1,0.27056277056277056,0.025,,4,590300580040146943
133,54.156641625,-131.66849625,2015-02-15 00:00:00,2015,2,15,0,MDMAP,0.9219892370164136,n m-1,0.05959595959595959,0.025,,3,590300580040146943
134,54.156641625,-131.66849625,2015-04-15 00:00:00,2015,4,15,0,MDMAP,0.4235255731907118,n m-1,0.17482517482517482,0.025,,4,590300580040146943
135,54.156641625,-131.66849625,2016-01-15 00:00:00,2016,1,15,0,MDMAP,0.2571281590658235,n m-1,0.11764705882352941,0.025,,3,590300580040146943
136,54.156641625,-131.66849625,2016-03-15 00:00:00,2016,3,15,0,MDMAP,0.19574338205844322,n m-1,0.25,0.025,,3,590300580040146943
137,54.156641625,-131.66849625,2016-06-15 00:00:00,2016,6,15,0,MDMAP,0.24684061261220708,n m-1,0.2727272727272727,0.025,,4,590300580040146943
138,54.156641625,-131.66849625,2016-10-15 00:00:00,2016,10,15,0,MDMAP,0.4188859364120027,n m-1,0.25,0.025,,3,590300580040146943
139,52.3712425,175.8825675,2012-06-15 00:00:00,2012,6,15,0,MDMAP,1.2798921544161181,n m-1,0.5727899252827516,0.025,,4,590365107628802047
140,52.3712425,175.8825675,2012-07-15 00:00:00,2012,7,15,0,MDMAP,2.2781254331835195,n m-1,0.4968859756595605,0.025,,4,590365107628802047
141,52.3712425,175.8825675,2012-08-15 00:00:00,2012,8,15,0,MDMAP,1.1937060814989424,n m-1,0.6307746175393234,0.025,,4,590365107628802047
142,57.00661025,-135.71266250000005,2012-06-15 00:00:00,2012,6,15,0,MDMAP,1.7362537248093026,n m-1,0.045353960127381764,0.025,,7,590483992323555327
143,57.00661025,-135.71266250000002,2012-08-15 00:00:00,2012,8,15,0,MDMAP,1.973575435599055,n m-1,0.04974326059050064,0.025,,2,590483992323555327
144,57.00661025,-135.71266250000002,2014-06-15 00:00:00,2014,6,15,0,MDMAP,0.44093335205247947,n m-1,0.10714285714285714,0.025,,4,590483992323555327
145,53.92319999999999,-133.1653775,2013-05-15 00:00:00,2013,5,15,0,MDMAP,3.4327642776567275,n m-1,0.12130548087718757,0.025,,3,590484885676752895
146,40.766065999999995,-124.23118050000001,2016-07-15 00:00:00,2016,7,15,0,MDMAP,0.19168293127388175,n m-1,,0.025,,4,590675444785741823
147,43.2369625,-124.390923,2016-07-15 00:00:00,2016,7,15,0,MDMAP,0.1139753528477389,n m-1,,0.025,,4,590677025333706751
148,44.00737624999999,-124.13913775,2016-07-15 00:00:00,2016,7,15,0,MDMAP,0.049999999999999996,n m-1,,0.025,,4,590677162772660223
149,44.28127478029242,-124.11032499834278,2021-07-15 00:00:00,2021,7,15,0,MDMAP,0.7916448131856115,n m-1,0.037037037037037035,0.025,,3,590677162772660223
150,44.28127478029242,-124.11032499834278,2021-08-15 00:00:00,2021,8,15,0,MDMAP,0.1414213562373095,n m-1,,0.025,,2,590677162772660223
151,44.28127478029242,-124.11032499834278,2021-09-15 00:00:00,2021,9,15,0,MDMAP,0.21213203435596423,n m-1,,0.025,,2,590677162772660223
152,44.28127478029242,-124.11032499834278,2021-10-15 00:00:00,2021,10,15,0,MDMAP,0.3141380652391393,n m-1,0.03225806451612903,0.025,,3,590677162772660223
153,44.28127478029242,-124.11032499834278,2021-11-15 00:00:00,2021,11,15,0,MDMAP,0.0721124785153704,n m-1,,0.025,,3,590677162772660223
154,44.28127478029242,-124.11032499834278,2021-12-15 00:00:00,2021,12,15,0,MDMAP,0.2685842677472416,n m-1,0.0,0.025,,3,590677162772660223
155,44.28127478029242,-124.11032499834278,2022-02-15 00:00:00,2022,2,15,0,MDMAP,3.3226495451672298,n m-1,0.09216485507246376,0.025,,2,590677162772660223
156,38.0272975,-122.89476,2012-07-15 00:00:00,2012,7,15,0,MDMAP,0.049999999999999996,n m-1,,0.025,,1,590678605881671679
157,38.0272975,-122.89476,2012-08-15 00:00:00,2012,8,15,0,MDMAP,0.1,n m-1,,0.025,,4,590678605881671679
158,38.0272975,-122.89476,2012-09-15 00:00:00,2012,9,15,0,MDMAP,0.07937005259840996,n m-1,,0.025,,3,590678605881671679
159,38.0272975,-122.89476,2012-10-15 00:00:00,2012,10,15,0,MDMAP,0.13103706971044488,n m-1,,0.025,,3,590678605881671679
160,38.0272975,-122.89476,2012-11-15 00:00:00,2012,11,15,0,MDMAP,0.16548754598234366,n m-1,,0.025,,4,590678605881671679
161,38.0272975,-122.89476,2012-12-15 00:00:00,2012,12,15,0,MDMAP,0.3256777812163153,n m-1,0.0,0.025,,4,590678605881671679
162,38.0272975,-122.89476,2013-01-15 00:00:00,2013,1,15,0,MDMAP,0.049999999999999996,n m-1,,0.025,,2,590678605881671679
163,38.0272975,-122.89476,2013-02-15 00:00:00,2013,2,15,0,MDMAP,0.5009970139234591,n m-1,0.059027777777777776,0.025,,4,590678605881671679
164,38.0272975,-122.89476,2013-03-15 00:00:00,2013,3,15,0,MDMAP,0.5856010279957208,n m-1,0.0,0.025,,4,590678605881671679
165,38.0272975,-122.89476,2013-04-15 00:00:00,2013,4,15,0,MDMAP,0.4820125764509004,n m-1,0.013468013468013467,0.025,,8,590678605881671679
166,38.0272975,-122.89476,2013-05-15 00:00:00,2013,5,15,0,MDMAP,0.5750487938216452,n m-1,0.0,0.025,,4,590678605881671679
167,38.0272975,-122.89476,2013-06-15 00:00:00,2013,6,15,0,MDMAP,0.22360679774997896,n m-1,,0.025,,4,590678605881671679
168,38.0272975,-122.89476,2013-07-15 00:00:00,2013,7,15,0,MDMAP,0.1778279410038923,n m-1,0.0,0.025,,4,590678605881671679
169,38.0272975,-122.89476,2013-08-15 00:00:00,2013,8,15,0,MDMAP,0.16509636244473133,n m-1,,0.025,,3,590678605881671679
170,38.0272975,-122.89476,2013-09-15 00:00:00,2013,9,15,0,MDMAP,0.2263509527918935,n m-1,,0.025,,4,590678605881671679
171,38.0272975,-122.89476,2013-11-15 00:00:00,2013,11,15,0,MDMAP,0.2691781635477647,n m-1,,0.025,,4,590678605881671679
172,38.0272975,-122.89476,2013-12-15 00:00:00,2013,12,15,0,MDMAP,0.19921413018651277,n m-1,,0.025,,4,590678605881671679
173,38.0272975,-122.89476,2014-01-15 00:00:00,2014,1,15,0,MDMAP,0.15650845800732874,n m-1,,0.025,,4,590678605881671679
174,38.0272975,-122.89476,2014-02-15 00:00:00,2014,2,15,0,MDMAP,0.969019505436381,n m-1,0.018518518518518517,0.025,,4,590678605881671679
175,38.0272975,-122.89476,2014-03-15 00:00:00,2014,3,15,0,MDMAP,0.3076203250207911,n m-1,0.0,0.025,,8,590678605881671679
176,38.0272975,-122.89476,2014-04-15 00:00:00,2014,4,15,0,MDMAP,0.22248027931270298,n m-1,,0.025,,4,590678605881671679
177,38.0272975,-122.89476,2014-05-15 00:00:00,2014,5,15,0,MDMAP,0.7460692055422098,n m-1,0.027777777777777776,0.025,,4,590678605881671679
178,38.0272975,-122.89476,2014-06-15 00:00:00,2014,6,15,0,MDMAP,0.9203872790200301,n m-1,0.0,0.025,,4,590678605881671679
179,38.0272975,-122.89476,2014-07-15 00:00:00,2014,7,15,0,MDMAP,0.3542583858994891,n m-1,0.0,0.025,,4,590678605881671679
180,38.0272975,-122.89476,2014-08-15 00:00:00,2014,8,15,0,MDMAP,0.20808957251439086,n m-1,,0.025,,4,590678605881671679
181,38.0272975,-122.89476,2014-09-15 00:00:00,2014,9,15,0,MDMAP,0.3154342145529905,n m-1,0.0,0.025,,4,590678605881671679
182,38.0272975,-122.89476,2014-10-15 00:00:00,2014,10,15,0,MDMAP,0.14953487812212204,n m-1,0.0,0.025,,4,590678605881671679
183,38.0272975,-122.89476,2014-11-15 00:00:00,2014,11,15,0,MDMAP,0.190337704791966,n m-1,,0.025,,4,590678605881671679
